PTO_num,TypeVoieImmeuble,NomVoieImmeuble,NumeroVoieImmeuble,BatimentImmeuble,BatimentImmeuble2,EtatImmeuble,EtatImmeuble2,NbreLgts,Type,RefPM,IPE_X,IPE_Y,PARCELLE,WSG84_LONG,WSG84_LAT
LI-3130-03Z4,CHE,"DE PRE DE PLANCHE ",86,C,LA CHENAIE C,CIBLE,CIBLE,6,IMMEUBLE,NRO_01313_00001,937302.11440469,6576596.5822894,AM0004,46.24756915,6.080836271
,CHE,"DE PRE DE PLANCHE ",86,D,LA CHENAIE D,CIBLE,CIBLE,5,IMMEUBLE,NRO_01313_00001,937302.11440469,6576596.5822894,AM0004,46.24756915,6.080836271
,CHE,"DE PRE DE PLANCHE ",86,D,LA CHENAIE D,CIBLE,CIBLE,5,IMMEUBLE,NRO_01313_00001,937302.11440469,6576596.5822894,AM0004,46.24756915,6.080836271
,CHE,"DE PRE DE PLANCHE ",86,D,LA CHENAIE D,CIBLE,CIBLE,5,IMMEUBLE,NRO_01313_00001,937302.11440469,6576596.5822894,AM0004,46.24756915,6.080836271
,CHE,"DE PRE DE PLANCHE ",86,D,LA CHENAIE D,CIBLE,CIBLE,5,IMMEUBLE,NRO_01313_00001,937302.11440469,6576596.5822894,AM0004,46.24756915,6.080836271
LI-3130-03ZY,CHE,"DE PRE DE PLANCHE ",86,D,LA CHENAIE D,CIBLE,CIBLE,5,IMMEUBLE,NRO_01313_00001,937302.11440469,6576596.5822894,AM0004,46.24756915,6.080836271
LI-3130-08VA,CHE,"DE PRE DE PLANCHE ",86,E,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937320.44376728,6576558.6506918,AM0004,46.2472214,6.08105479
LI-3130-095Z,CHE,"DE PRE DE PLANCHE ",86,E,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937320.44376728,6576558.6506918,AM0004,46.2472214,6.08105479
LI-3130-09P9,CHE,"DE PRE DE PLANCHE ",114,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937289.79735278,6576660.5284515,AM0005,46.24814886,6.080708898
,CHE,"DE PRE DE PLANCHE ",134,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937328.14438966,6576683.2383759,AM0007,46.24833973,6.081217747
LI-3130-03YZ,CHE,"DE PRE DE PLANCHE ",166,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937284.78749432,6576713.8631426,AM0008,46.24863052,6.080670922
,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-03PH,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-03SM,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-03VW,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-04DW,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-04TG,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-07VU,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-09W9,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-0A46,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
LI-3130-0AEB,IMP,DES JARDINS,50,A,LES JARDINS DE PREVESSIN - Bat A,DEPLOYE,DEPLOYE,12,IMMEUBLE,NRO_01313_00010,937302,6576745,AM0009,46.24890464,6.080909931
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
LI-3130-03S7,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
LI-3130-057A,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
LI-3130-05DA,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
LI-3130-05DH,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
LI-3130-085V,IMP,DES JARDINS,115,B,LES JARDINS DE PREVESSIN - Bat B,CIBLE,CIBLE,11,IMMEUBLE,NRO_01313_00010,937386,6576701,AM0009,46.24847922,6.081977117
,IMP,DES MAGNOLIAS,120,F,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937385.40588036,6576748.9368392,AM0018,46.24891076,6.08199369
LI-3130-08SB,IMP,DES MAGNOLIAS,114,E,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937364.4053,6576724.885,AM0019,46.24870172,6.081709134
LI-3130-08WJ,IMP,DES MAGNOLIAS,112,C,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937341.54351285,6576755.1934907,AM0020,46.24898247,6.081427968
LI-3130-04ZZ,IMP,DES MAGNOLIAS,110,H,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937326.3034,6576773.222,AM0021,46.24915004,6.081239434
LI-3130-083H,IMP,DES MAGNOLIAS,110,H,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937326.3034,6576773.222,AM0021,46.24915004,6.081239434
LI-3130-0908,CHE,"DE PRE DE PLANCHE ",246,C,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937305.61279654,6576796.8146292,AM0022,46.2493696,6.080983023
LI-3130-04EX,IMP,DES MAGNOLIAS,20,B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937333.71079713,6576830.8207360,AM0023,46.24966571,6.081364675
LI-3130-08X3,IMP,DES MAGNOLIAS,50,D,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937349.1897,6576802.299,AM0024,46.24940364,6.081550993
LI-3130-04D8,IMP,DES MAGNOLIAS,66,G,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937369.5017,6576780.477,AM0025,46.24920015,6.081803388
LI-3130-08Z4,IMP,DES MAGNOLIAS,66,G,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937369.5017,6576780.477,AM0025,46.24920015,6.081803388
,IMP,DES MAGNOLIAS,103,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937420.7899,6576761.808,AM0027,46.24901414,6.082459137
LI-3130-07BX,IMP,DES MAGNOLIAS,101,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937430.23239286,6576789.4846717,AM0029,46.24925986,6.082595626
LI-3130-09MB,IMP,DES MAGNOLIAS,101,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937430.23239286,6576789.4846717,AM0029,46.24925986,6.082595626
LI-3130-09CT,IMP,DES MAGNOLIAS,73,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937407.83025190,6576802.9659426,AM0030,46.24938903,6.0823119
,IMP,DES MAGNOLIAS,43,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937386.02968022,6576826.1192952,AM0032,46.24960503,6.082040873
,IMP,DES MAGNOLIAS,15,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937363.41840507,6576850.4344909,AM0033,46.24983176,6.081759918
,RTE,"DU NANT ",155,A,,DEPLOYE,CIBLE,2,IMMEUBLE,NRO_01313_00001,937636.72102263,6576721.8323350,AM0044,46.24857853,6.085239474
,RTE,"DU NANT ",155,A,,DEPLOYE,CIBLE,2,IMMEUBLE,NRO_01313_00001,937636.72102263,6576721.8323350,AM0044,46.24857853,6.085239474
,RTE,"DU NANT ",107,A,,DEPLOYE,CIBLE,2,PAVILLON,NRO_01313_00001,937595.80650221,6576691.5512041,AM0045,46.24832045,6.084693471
,RTE,"DU NANT ",107,A,,DEPLOYE,CIBLE,2,PAVILLON,NRO_01313_00001,937595.80650221,6576691.5512041,AM0045,46.24832045,6.084693471
,RTE,"DU NANT ",73,A,,DEPLOYE,CIBLE,4,IMMEUBLE,NRO_01313_00001,937572.86134609,6576655.7413698,AM0046,46.2480063,6.084377727
LI-3130-053P,RTE,"DU NANT ",73,A,,DEPLOYE,CIBLE,4,IMMEUBLE,NRO_01313_00001,937572.86134609,6576655.7413698,AM0046,46.2480063,6.084377727
LI-3130-053Y,RTE,"DU NANT ",73,A,,DEPLOYE,CIBLE,4,IMMEUBLE,NRO_01313_00001,937572.86134609,6576655.7413698,AM0046,46.2480063,6.084377727
LI-3130-05S8,RTE,"DU NANT ",73,A,,DEPLOYE,CIBLE,4,IMMEUBLE,NRO_01313_00001,937572.86134609,6576655.7413698,AM0046,46.2480063,6.084377727
LI-3130-04T8,RTE,"DU NANT ",27,A,,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937528.11873682,6576633.4997360,AM0048,46.24782191,6.083786158
,RTE,DU NANT,27,A,,DEPLOYE,CIBLE,1,PROFESSIONNEL,NRO_01313_00001,937542.32691931,6576635.5294764,AM0048,46.24783517,6.083971462
LI-3130-03YQ,RTE,DU NANT,199,,,DEPLOYE,DEPLOYE,1,PROFESSIONNEL,NRO_01313_00001,937675.845,6576755.314,AM0078,46.24886603,6.085763883
LI-3130-03YR,RTE,DU NANT,199,,,DEPLOYE,DEPLOYE,1,PROFESSIONNEL,NRO_01313_00001,937675.845,6576755.314,AM0078,46.24886603,6.085763883
,RTE,DE MATEGNIN,0,A,,DEPLOYE,DEPLOYE,2,IMMEUBLE,NRO_01313_00001,937325.97925043,6576505.9920787,AM0080,46.24674564,6.08109992
,RTE,DE MATEGNIN,0,A,,DEPLOYE,DEPLOYE,2,IMMEUBLE,NRO_01313_00001,937325.97925043,6576505.9920787,AM0080,46.24674564,6.08109992
LI-3130-040E,RTE,"DU NANT ",9000,A,,DEPLOYE,DEPLOYE,1,PROFESSIONNEL,NRO_01313_00001,937411.37692139,6576542.4143559,AM0089,46.24704336,6.082225923
LI-3130-05NZ,IMP,DES MAGNOLIAS,156,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937426.99735220,6576714.1422945,AM0102,46.24858307,6.082515501
LI-3130-07DG,IMP,DES MAGNOLIAS,170,,,DEPLOYE,CIBLE,1,PAVILLON,NRO_01313_00010,937448.5835,6576733.6174,AM0105,46.24875072,6.082805336
,IMP,DES MAGNOLIAS,186,,,CIBLE,CIBLE,1,PAVILLON,NRO_01313_00010,937464.4593,6576717.3754,AM0105,46.24859899,6.083003014
,IMP,DES MAGNOLIAS,190,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937475.83634801,6576741.8489920,AM0108,46.24881521,6.083162972
LI-3130-03UM,IMP,DES JARDINS,149,D,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937433.22576405,6576664.4283384,AM0110,46.24813356,6.082571099
LI-3130-07VY,IMP,DES JARDINS,149,BAT-B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937416.253,6576678.656,AM0110,46.24826754,6.082358174
LI-3130-0864,IMP,DES JARDINS,149,BAT-B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937416.253,6576678.656,AM0110,46.24826754,6.082358174
LI-3130-08DE,IMP,DES JARDINS,149,BAT-B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937416.253,6576678.656,AM0110,46.24826754,6.082358174
LI-3130-094S,IMP,DES JARDINS,149,BAT-B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937416.253,6576678.656,AM0110,46.24826754,6.082358174
LI-3130-09NW,IMP,DES JARDINS,149,BAT-B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937416.253,6576678.656,AM0110,46.24826754,6.082358174
LI-3130-0A0Q,IMP,DES JARDINS,149,BAT-B,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937416.253,6576678.656,AM0110,46.24826754,6.082358174
,IMP,DES PAPILLONS,10,,,CIBLE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937524.13074228,6576872.8427458,AM0137,46.2499769,6.083855731
LI-3130-04RK,IMP,DES PAPILLONS,10,,,CIBLE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937524.13074228,6576872.8427458,AM0137,46.2499769,6.083855731
LI-3130-07TP,IMP,DES PAPILLONS,29,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937522.2713,6576837.555,AM0137,46.24966004,6.08381373
LI-3130-09DD,IMP,DES PAPILLONS,25,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937532.1006,6576846.019,AM0137,46.24973274,6.083945506
LI-3130-092W,IMP,DES PAPILLONS,9,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937538.6535,6576852.299,AM0137,46.24978694,6.084033681
LI-3130-0938,IMP,DES LIBELLULES,8,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937557.22,6576866.77,AM0137,46.24991062,6.084281825
,IMP,DES LIBELLULES,24,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937564.3189,6576871.957,AM0137,46.2499548,6.084376527
LI-3130-03WE,IMP,DES LIBELLULES,28,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937573.3291,6576878.237,AM0137,46.25000814,6.084496574
LI-3130-08XV,IMP,DES LIBELLULES,28,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937573.3291,6576878.237,AM0137,46.25000814,6.084496574
LI-3130-07US,IMP,DES LIBELLULES,36,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937580.155,6576892.435,AM0137,46.25013349,6.084592304
LI-3130-03VH,IMP,DES LIBELLULES,35,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937572.783,6576901.718,AM0137,46.25021961,6.084501394
LI-3130-097W,IMP,DES LIBELLULES,35,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937572.783,6576901.718,AM0137,46.25021961,6.084501394
LI-3130-03Z8,IMP,DES LIBELLULES,27,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937556.6739,6576900.353,AM0137,46.25021299,6.084291764
LI-3130-08V0,IMP,DES LIBELLULES,23,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937547.6637,6576892.162,AM0137,46.25014246,6.084170748
LI-3130-0021,IMP,DES LIBELLULES,7,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937540.8378,6576885.882,AM0137,46.25008835,6.084079032
,CHE,DES COLVERTS,45,A,A4,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937523.6365,6576908.544,AM0137,46.25029831,6.083867414
LI-3130-0ABT,CHE,DES COLVERTS,41,A,A3,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937529.0972,6576916.735,AM0137,46.25037009,6.083942392
,CHE,DES COLVERTS,25,A,A2,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937537.0153,6576924.653,AM0137,46.25043856,6.084049104
LI-3130-03Y2,CHE,DES COLVERTS,21,A,A1,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937546.2985,6576930.933,AM0137,46.2504918,6.084172693
LI-3130-07WE,CHE,DE LA ROSELIERE,229,G,E4,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937532.0882,6576807.856,AM0137,46.24938936,6.083926004
,CHE,DE LA ROSELIERE,249,G,E2,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937548.7434,6576821.781,AM0137,46.2495088,6.084149079
LI-3130-03YK,CHE,DE LA ROSELIERE,253,G,E1,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937557.2076,6576829.699,AM0137,46.24957707,6.084262874
LI-3130-03Y7,CHE,DE LA ROSELIERE,291,G,F3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937586.6955,6576850.723,AM0137,46.24975587,6.084655991
LI-3130-099E,CHE,DE LA ROSELIERE,287,G,F4,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937577.1392,6576843.897,AM0137,46.24969781,6.084528584
LI-3130-09TS,CHE,DE LA ROSELIERE,305,G,F2,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937593.7944,6576857.822,AM0137,46.24981725,6.084751663
LI-3130-03Y9,CHE,DES COLVERTS,99,A,B3,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937484.5922,6576883.698,AM0137,46.25008848,6.083348411
LI-3130-088G,CHE,DE LA ROSELIERE,309,G,F1,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937602.2586,6576865.74,AM0137,46.24988552,6.084865458
LI-3130-08QD,IMP,DES PAPILLONS,38,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937499.6093,6576846.838,AM0137,46.24975153,6.083524506
,CHE,DE LA ROSELIERE,304,G,H2,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937609.9036,6576832.156,AM0137,46.24958064,6.084947588
LI-3130-08YA,CHE,DE LA ROSELIERE,284,G,H4,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937593.2484,6576818.231,AM0137,46.2494612,6.084724511
LI-3130-040C,CHE,DE LA ROSELIERE,288,G,H3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937602.8046,6576825.057,AM0137,46.24951926,6.084851915
LI-3130-03S8,CHE,DE LA ROSELIERE,308,G,H1,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937618.3677,6576840.074,AM0137,46.24964891,6.085061382
LI-3130-03T3,CHE,DE LA ROSELIERE,256,G,G1,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937580.9617,6576809.221,AM0137,46.24938445,6.084560585
LI-3130-08GH,CHE,DE LA ROSELIERE,252,G,G2,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937572.4976,6576801.303,AM0137,46.24931618,6.084446792
LI-3130-09UD,IMP,DES PAPILLONS,232,G,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937555.8424,6576787.378,AM0137,46.24919674,6.084223716
LI-3130-08UQ,CHE,DE LA ROSELIERE,236,G,G3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937565.3986,6576794.204,AM0137,46.2492548,6.08435112
LI-3130-0A4U,CHE,DE LA ROSELIERE,236,G,G3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937565.3986,6576794.204,AM0137,46.2492548,6.08435112
LI-3130-0A6Y,CHE,DE LA ROSELIERE,236,G,G3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937565.3986,6576794.204,AM0137,46.2492548,6.08435112
LI-3130-03PW,CHE,DES COLVERTS,77,,B1,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937502.88546481,6576894.8607865,AM0137,46.25018249,6.083591334
LI-3130-03ZA,CHE,DES COLVERTS,81,,B2,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937492.57374809,6576888.9821443,AM0137,46.25013322,6.08345461
LI-3130-03Y8,CHE,DES COLVERTS,103,,B4,DEGRADE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937476.09427559,6576875.1046938,AM0137,46.25001414,6.083233837
LI-3130-08PE,IMP,DES PAPILLONS,26,,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937516.17977490,6576865.1038043,AM0137,46.24991006,6.083748683
LI-3130-08AY,IMP,DES PAPILLONS,30,,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937506.95665274,6576858.2129659,AM0137,46.2498513,6.083625566
LI-3130-03UK,IMP,DES PAPILLONS,37,,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937508.44083332,6576835.7382314,AM0137,46.24964855,6.083633427
,CHE,DE LA ROSELIERE,233,,E3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937541.49331428,6576813.0945953,AM0137,46.24943319,6.084050643
LI-3130-08AM,CHE,DE LA ROSELIERE,233,,E3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937541.49331428,6576813.0945953,AM0137,46.24943319,6.084050643
LI-3130-0AD2,CHE,DE LA ROSELIERE,233,,E3,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00001,937541.49331428,6576813.0945953,AM0137,46.24943319,6.084050643
,CHE,"DE PRE DE PLANCHE ",379,A,A,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937381.7041,6576927.457,AM0143,46.25051838,6.082036098
LI-3130-07UZ,CHE,"DE PRE DE PLANCHE ",379,A,B,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937368.2323,6576947.546,AM0144,46.25070387,6.08187154
LI-3130-04V0,CHE,"DE PRE DE PLANCHE ",379,A,C,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937355.4088,6576970.174,AM0145,46.25091198,6.081716675
LI-3130-09EE,CHE,"DE PRE DE PLANCHE ",379,A,D,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937340.5475,6576991.104,AM0146,46.25110553,6.081534518
LI-3130-0810,CHE,"DE PRE DE PLANCHE ",379,A,,DEPLOYE,DEPLOYE,1,PAVILLON,NRO_01313_00010,937319.22686095,6577005.5687598,AM0147,46.25124317,6.081265305
LI-3130-00YV,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-03WN,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-051U,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-0545,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-0571,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-05N3,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-05PZ,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-05QJ,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-07VT,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
LI-3130-07VW,IMP,DE LA BORNE MILLIAIRE,80,A,CLOS DU PRIEURE A,DEPLOYE,DEPLOYE,15,IMMEUBLE,NRO_01313_00001,937472,6577051,AM0264,46.25159827,6.083269861
